customerID,tenure,Contract,InternetService,MonthlyCharges,churn_probability,risk_tier
7950-XWOVN,11,Month-to-month,DSL,34.7,29.2,🟢 Low risk
4918-FYJNT,55,Month-to-month,Fiber optic,90.45,29.1,🟢 Low risk
4983-CLMLV,52,Month-to-month,Fiber optic,102.7,29.1,🟢 Low risk
3865-QBWSJ,38,Month-to-month,Fiber optic,80.45,29.1,🟢 Low risk
4488-KQFDT,61,One year,Fiber optic,103.95,29.1,🟢 Low risk
9489-UTFKA,8,Month-to-month,DSL,60.9,29.1,🟢 Low risk
0880-FVFWF,56,Month-to-month,Fiber optic,86.4,29.1,🟢 Low risk
6656-JWRQX,1,Month-to-month,DSL,30.55,29.1,🟢 Low risk
9052-VKDUW,65,Month-to-month,Fiber optic,109.4,29.0,🟢 Low risk
1685-VAYJF,11,Month-to-month,DSL,45.2,29.0,🟢 Low risk
0100-DUVFC,70,One year,Fiber optic,104.8,29.0,🟢 Low risk
2985-JUUBZ,40,Month-to-month,DSL,74.55,29.0,🟢 Low risk
3567-PQTSO,53,One year,Fiber optic,105.25,29.0,🟢 Low risk
5339-TJFEK,62,Month-to-month,Fiber optic,105.5,28.9,🟢 Low risk
5445-GLVOT,22,Month-to-month,DSL,49.8,28.9,🟢 Low risk
3062-ICYZQ,51,Month-to-month,Fiber optic,93.8,28.9,🟢 Low risk
4851-BQDNX,40,One year,Fiber optic,85.05,28.9,🟢 Low risk
5349-AZPEW,5,Month-to-month,DSL,25.05,28.9,🟢 Low risk
1816-FLZDK,1,Month-to-month,DSL,29.15,28.9,🟢 Low risk
7587-AOVVU,27,Month-to-month,Fiber optic,100.75,28.8,🟢 Low risk
7661-CPURM,19,One year,Fiber optic,87.7,28.8,🟢 Low risk
6629-LADHQ,2,Month-to-month,DSL,50.95,28.7,🟢 Low risk
2604-XVDAM,12,Month-to-month,DSL,43.8,28.7,🟢 Low risk
2806-MLNTI,52,One year,Fiber optic,105.1,28.7,🟢 Low risk
2195-VVRJF,18,Month-to-month,DSL,59.1,28.7,🟢 Low risk
0423-UDIJQ,9,Month-to-month,DSL,49.2,28.6,🟢 Low risk
2190-BCXEC,40,Month-to-month,Fiber optic,78.85,28.6,🟢 Low risk
1658-XUHBX,59,Month-to-month,Fiber optic,88.75,28.6,🟢 Low risk
3179-GBRWV,21,Month-to-month,DSL,64.95,28.6,🟢 Low risk
1134-YWTYF,27,Month-to-month,DSL,53.8,28.6,🟢 Low risk
1074-AMIOH,53,Month-to-month,Fiber optic,108.25,28.6,🟢 Low risk
4456-RHSNB,19,Month-to-month,DSL,49.6,28.6,🟢 Low risk
3780-DDGSE,35,Month-to-month,DSL,76.05,28.5,🟢 Low risk
5243-SAOTC,54,Month-to-month,Fiber optic,79.85,28.5,🟢 Low risk
2172-EJXVF,71,One year,Fiber optic,105.9,28.4,🟢 Low risk
2475-MROZF,30,Month-to-month,Fiber optic,95.0,28.4,🟢 Low risk
3466-BYAVD,15,Month-to-month,DSL,69.5,28.4,🟢 Low risk
5542-DHSXL,4,Month-to-month,DSL,54.7,28.4,🟢 Low risk
7245-JMTTQ,51,One year,Fiber optic,111.5,28.4,🟢 Low risk
2229-VWQJH,24,Month-to-month,DSL,49.3,28.3,🟢 Low risk
9828-QHFBK,24,Month-to-month,DSL,51.15,28.2,🟢 Low risk
5336-UFNZP,65,One year,Fiber optic,107.45,28.2,🟢 Low risk
8885-QSQBX,1,Month-to-month,DSL,49.55,28.1,🟢 Low risk
8547-NSBBO,35,Month-to-month,Fiber optic,96.75,28.1,🟢 Low risk
2279-AXJJK,52,Month-to-month,Fiber optic,95.65,28.1,🟢 Low risk
8647-SDTWQ,57,Month-to-month,Fiber optic,74.3,28.1,🟢 Low risk
7799-DSEWS,18,Month-to-month,DSL,68.35,28.1,🟢 Low risk
5325-UWTWJ,31,Month-to-month,Fiber optic,90.55,28.1,🟢 Low risk
4070-OKWVH,52,Month-to-month,Fiber optic,94.6,28.1,🟢 Low risk
2378-HTWFW,35,Month-to-month,Fiber optic,91.0,28.0,🟢 Low risk
9137-NOQKA,2,Month-to-month,No,19.2,28.0,🟢 Low risk
4957-TREIR,3,Month-to-month,DSL,64.4,28.0,🟢 Low risk
3890-RTCMS,16,Month-to-month,DSL,49.45,28.0,🟢 Low risk
4608-LCIMN,8,Month-to-month,DSL,44.65,28.0,🟢 Low risk
5002-GCQFH,49,Month-to-month,Fiber optic,93.85,28.0,🟢 Low risk
4945-RVMTE,28,Month-to-month,DSL,59.55,28.0,🟢 Low risk
2267-WTPYD,57,Month-to-month,Fiber optic,94.0,28.0,🟢 Low risk
8735-IJJEG,14,Month-to-month,DSL,50.2,28.0,🟢 Low risk
3301-LSLWQ,29,Month-to-month,DSL,66.1,27.9,🟢 Low risk
7449-HVPIV,55,Month-to-month,Fiber optic,90.4,27.9,🟢 Low risk
3733-ZEECP,22,Month-to-month,DSL,51.1,27.8,🟢 Low risk
3629-WEAAM,8,Month-to-month,DSL,64.1,27.8,🟢 Low risk
9396-ZSFLL,15,Month-to-month,DSL,48.85,27.8,🟢 Low risk
5443-SCMKX,58,One year,Fiber optic,94.3,27.8,🟢 Low risk
4692-NNQRU,21,One year,Fiber optic,79.2,27.8,🟢 Low risk
1986-PHGZF,18,Month-to-month,DSL,58.4,27.7,🟢 Low risk
1024-KPRBB,38,One year,Fiber optic,89.1,27.7,🟢 Low risk
1559-DTODC,19,Month-to-month,DSL,25.15,27.7,🟢 Low risk
4724-WXVWF,48,Month-to-month,Fiber optic,95.4,27.7,🟢 Low risk
6261-LHRTG,26,Month-to-month,DSL,54.75,27.7,🟢 Low risk
0603-OLQDC,12,Month-to-month,DSL,69.85,27.7,🟢 Low risk
7047-FWEYA,46,One year,Fiber optic,103.15,27.7,🟢 Low risk
4188-FRABG,57,Month-to-month,Fiber optic,103.05,27.6,🟢 Low risk
9373-WSLOY,33,Month-to-month,DSL,50.0,27.6,🟢 Low risk
2519-ERQOJ,33,Month-to-month,DSL,54.6,27.6,🟢 Low risk
2305-MRGLV,28,Month-to-month,Fiber optic,76.55,27.6,🟢 Low risk
2988-GBIVW,70,Month-to-month,Fiber optic,90.85,27.6,🟢 Low risk
3845-JHAMY,16,Month-to-month,DSL,35.5,27.5,🟢 Low risk
7629-WIXZF,7,One year,DSL,59.1,27.5,🟢 Low risk
2826-UWHIS,45,Month-to-month,Fiber optic,81.4,27.5,🟢 Low risk
0282-NVSJS,12,Month-to-month,DSL,29.3,27.4,🟢 Low risk
1656-DRSMG,63,Month-to-month,Fiber optic,109.85,27.4,🟢 Low risk
3404-JNXAX,51,Month-to-month,Fiber optic,80.75,27.4,🟢 Low risk
8627-ZYGSZ,47,One year,Fiber optic,78.9,27.4,🟢 Low risk
2144-BFDSO,50,Month-to-month,Fiber optic,108.75,27.4,🟢 Low risk
0734-OXWBT,3,Month-to-month,DSL,70.7,27.4,🟢 Low risk
7319-VENRZ,7,Month-to-month,DSL,64.3,27.4,🟢 Low risk
2267-FPIMA,50,Month-to-month,Fiber optic,94.4,27.3,🟢 Low risk
5366-OBVMR,18,Month-to-month,DSL,50.3,27.3,🟢 Low risk
9375-MHRRS,6,Month-to-month,DSL,50.05,27.3,🟢 Low risk
5999-LCXAO,1,Month-to-month,DSL,29.9,27.2,🟢 Low risk
8217-QYOHV,5,Month-to-month,DSL,55.75,27.2,🟢 Low risk
0774-IFUVM,11,Month-to-month,DSL,65.15,27.2,🟢 Low risk
5201-FRKKS,25,Month-to-month,Fiber optic,74.3,27.2,🟢 Low risk
0959-WHOKV,42,One year,Fiber optic,99.0,27.2,🟢 Low risk
8868-GAGIO,45,Month-to-month,Fiber optic,84.55,27.1,🟢 Low risk
5141-ZUVBH,9,Month-to-month,Fiber optic,93.0,27.1,🟢 Low risk
3537-HPKQT,55,Month-to-month,Fiber optic,77.75,27.1,🟢 Low risk
5309-TAIKL,7,Month-to-month,DSL,62.8,27.1,🟢 Low risk
1360-JYXKQ,54,One year,Fiber optic,99.1,27.1,🟢 Low risk
5527-ACHSO,11,Month-to-month,DSL,70.5,27.1,🟢 Low risk
4673-KKSLS,31,Month-to-month,Fiber optic,87.6,27.1,🟢 Low risk
5274-XHAKY,41,Month-to-month,Fiber optic,94.3,27.1,🟢 Low risk
3097-PYWXL,4,Month-to-month,No,19.95,27.0,🟢 Low risk
6620-JDYNW,18,Month-to-month,DSL,60.6,27.0,🟢 Low risk
7109-MFBYV,26,Month-to-month,DSL,45.45,27.0,🟢 Low risk
0228-MAUWC,19,Month-to-month,DSL,59.55,27.0,🟢 Low risk
3511-APPBJ,23,One year,Fiber optic,99.95,27.0,🟢 Low risk
4393-RYCRE,44,One year,Fiber optic,106.05,27.0,🟢 Low risk
8263-OKETD,20,Month-to-month,DSL,68.9,27.0,🟢 Low risk
4097-YODCF,34,One year,Fiber optic,103.8,26.9,🟢 Low risk
1784-EZDKJ,51,One year,Fiber optic,106.8,26.9,🟢 Low risk
2480-JZOSN,1,Month-to-month,No,20.65,26.9,🟢 Low risk
6439-LAJXL,9,Month-to-month,DSL,68.95,26.9,🟢 Low risk
5816-QVHRX,37,Month-to-month,Fiber optic,100.3,26.9,🟢 Low risk
8992-OBVDG,21,Month-to-month,DSL,61.65,26.9,🟢 Low risk
4459-BBGHE,30,Month-to-month,DSL,44.5,26.8,🟢 Low risk
8812-ZRHFP,30,One year,Fiber optic,86.45,26.8,🟢 Low risk
3255-GRXMG,18,Month-to-month,DSL,45.65,26.8,🟢 Low risk
6483-OATDN,8,Month-to-month,DSL,51.3,26.7,🟢 Low risk
5575-TPIZQ,46,Month-to-month,Fiber optic,89.15,26.7,🟢 Low risk
2446-ZKVAF,18,Month-to-month,DSL,56.8,26.7,🟢 Low risk
2692-PFYTJ,1,Month-to-month,No,25.75,26.7,🟢 Low risk
4010-YLMVT,56,Month-to-month,Fiber optic,106.6,26.7,🟢 Low risk
5046-NUHWD,29,Month-to-month,DSL,45.0,26.7,🟢 Low risk
1470-PSXNM,49,One year,Fiber optic,93.65,26.6,🟢 Low risk
1853-ARAAQ,26,Month-to-month,DSL,50.35,26.6,🟢 Low risk
6366-XIVKZ,13,Month-to-month,DSL,63.15,26.6,🟢 Low risk
8896-BQTTI,1,Month-to-month,No,25.0,26.6,🟢 Low risk
4191-XOVOM,63,Month-to-month,Fiber optic,105.4,26.6,🟢 Low risk
2716-GFZOR,43,Month-to-month,Fiber optic,86.1,26.6,🟢 Low risk
2474-LCNUE,23,Month-to-month,DSL,73.65,26.6,🟢 Low risk
9912-OMZDS,59,One year,Fiber optic,106.15,26.5,🟢 Low risk
5186-EJEGL,9,Month-to-month,DSL,69.5,26.5,🟢 Low risk
4826-TZEVA,40,Month-to-month,Fiber optic,74.8,26.5,🟢 Low risk
1707-HABPF,46,One year,Fiber optic,91.3,26.4,🟢 Low risk
8201-AAXCB,25,Month-to-month,DSL,60.35,26.4,🟢 Low risk
5624-RYAMH,9,Month-to-month,No,19.5,26.4,🟢 Low risk
7025-IWFHT,41,One year,Fiber optic,89.55,26.3,🟢 Low risk
5804-HYIEZ,70,Month-to-month,Fiber optic,106.05,26.3,🟢 Low risk
7869-ZYDST,31,Month-to-month,DSL,59.05,26.2,🟢 Low risk
0670-KDOMA,1,Month-to-month,No,20.25,26.2,🟢 Low risk
2081-KJSQF,1,Month-to-month,No,20.25,26.2,🟢 Low risk
4634-JLRJT,1,Month-to-month,No,20.35,26.2,🟢 Low risk
0314-TKOSI,6,Month-to-month,DSL,55.15,26.2,🟢 Low risk
5553-AOINX,66,One year,Fiber optic,104.9,26.2,🟢 Low risk
5996-DAOQL,1,Month-to-month,No,20.45,26.2,🟢 Low risk
0820-FNRNX,17,Month-to-month,DSL,66.7,26.2,🟢 Low risk
8262-COGGB,1,Month-to-month,No,20.45,26.2,🟢 Low risk
8566-YPRGL,1,Month-to-month,No,19.5,26.1,🟢 Low risk
4661-NJEUX,1,Month-to-month,No,20.05,26.1,🟢 Low risk
7298-IZWLY,1,Month-to-month,No,19.4,26.1,🟢 Low risk
4377-VDHYI,32,One year,Fiber optic,90.8,26.1,🟢 Low risk
2465-BLLEU,1,Month-to-month,No,19.75,26.1,🟢 Low risk
2740-JFBOK,10,Month-to-month,No,24.0,26.1,🟢 Low risk
6891-JPYFF,48,Month-to-month,Fiber optic,105.25,26.1,🟢 Low risk
5951-AOFIH,33,Month-to-month,DSL,66.4,26.1,🟢 Low risk
6507-DTJZV,13,Month-to-month,DSL,66.4,26.1,🟢 Low risk
2369-FEVNO,1,Month-to-month,No,19.9,26.1,🟢 Low risk
1622-HSHSF,1,Month-to-month,No,19.55,26.1,🟢 Low risk
5906-BFOZT,1,Month-to-month,No,19.5,26.1,🟢 Low risk
3657-COGMW,52,Month-to-month,Fiber optic,108.1,26.0,🟢 Low risk
8166-ORCHU,33,One year,Fiber optic,93.55,26.0,🟢 Low risk
7426-GSWPO,64,Month-to-month,Fiber optic,103.5,26.0,🟢 Low risk
6234-PFPXL,22,Month-to-month,Fiber optic,95.9,26.0,🟢 Low risk
3794-NFNCH,30,Month-to-month,DSL,50.0,26.0,🟢 Low risk
7398-LXGYX,44,Month-to-month,Fiber optic,84.8,25.9,🟢 Low risk
0550-DCXLH,13,Month-to-month,DSL,73.35,25.9,🟢 Low risk
4003-FUSHP,19,Month-to-month,DSL,61.55,25.9,🟢 Low risk
7446-YPODE,11,Month-to-month,DSL,60.25,25.9,🟢 Low risk
9356-AXGMP,38,One year,Fiber optic,110.7,25.9,🟢 Low risk
2585-KTFRE,1,Month-to-month,DSL,70.45,25.9,🟢 Low risk
7776-QGYJC,39,Month-to-month,Fiber optic,81.5,25.8,🟢 Low risk
7814-LEEVE,1,Month-to-month,No,20.3,25.8,🟢 Low risk
1104-FEJAM,28,Month-to-month,DSL,64.4,25.8,🟢 Low risk
8003-EWNDZ,10,Month-to-month,No,21.2,25.8,🟢 Low risk
2669-QVCRG,41,Month-to-month,Fiber optic,81.3,25.7,🟢 Low risk
0327-WFZSY,39,One year,Fiber optic,100.0,25.7,🟢 Low risk
7343-EOBEU,3,Month-to-month,No,23.6,25.6,🟢 Low risk
7921-LMDFQ,51,One year,Fiber optic,94.0,25.6,🟢 Low risk
2402-TAIRZ,37,One year,Fiber optic,80.05,25.6,🟢 Low risk
5198-HQAEN,35,One year,Fiber optic,89.7,25.6,🟢 Low risk
8620-RJPZN,1,Month-to-month,No,20.7,25.6,🟢 Low risk
1156-ZFYDO,1,Month-to-month,No,19.75,25.5,🟢 Low risk
5088-QZLRL,1,Month-to-month,No,20.65,25.5,🟢 Low risk
6668-CNMFP,19,One year,Fiber optic,89.35,25.5,🟢 Low risk
6728-VOIFY,63,One year,Fiber optic,96.0,25.5,🟢 Low risk
8108-UXRQN,11,Month-to-month,DSL,50.55,25.5,🟢 Low risk
0853-NWIFK,45,One year,Fiber optic,100.3,25.4,🟢 Low risk
2826-DXLQO,7,Month-to-month,DSL,29.8,25.4,🟢 Low risk
6815-ABQFQ,56,One year,Fiber optic,107.25,25.4,🟢 Low risk
2770-NSVDG,24,Month-to-month,DSL,29.1,25.4,🟢 Low risk
7251-LJBQN,40,One year,Fiber optic,103.75,25.4,🟢 Low risk
4232-JGKIY,1,Month-to-month,No,19.2,25.4,🟢 Low risk
3144-KMTWZ,71,Month-to-month,Fiber optic,93.25,25.4,🟢 Low risk
1216-BGTSP,45,Month-to-month,Fiber optic,108.45,25.4,🟢 Low risk
4324-AHJKS,5,Month-to-month,DSL,55.8,25.4,🟢 Low risk
8992-CEUEN,1,Month-to-month,No,18.85,25.4,🟢 Low risk
7617-EYGLW,1,Month-to-month,No,19.45,25.4,🟢 Low risk
0871-OPBXW,2,Month-to-month,No,20.05,25.3,🟢 Low risk
7075-BNDVQ,4,Month-to-month,DSL,35.0,25.3,🟢 Low risk
4986-MXSFP,2,Month-to-month,No,20.0,25.3,🟢 Low risk
6942-LBFDP,2,Month-to-month,No,20.55,25.3,🟢 Low risk
1794-SWWKL,15,Month-to-month,DSL,59.65,25.3,🟢 Low risk
3594-IVHJZ,2,Month-to-month,No,20.45,25.3,🟢 Low risk
7883-ROJOC,19,Month-to-month,DSL,44.9,25.2,🟢 Low risk
1958-RNRKS,30,Month-to-month,DSL,49.9,25.2,🟢 Low risk
8033-VCZGH,50,One year,Fiber optic,103.95,25.2,🟢 Low risk
2640-LYMOV,2,Month-to-month,No,19.65,25.2,🟢 Low risk
7789-HKSBS,42,One year,Fiber optic,105.2,25.2,🟢 Low risk
6184-DYUOB,3,Month-to-month,No,19.6,25.0,🟢 Low risk
1098-TDVUQ,1,Month-to-month,No,19.25,25.0,🟢 Low risk
5066-GFJMM,3,Month-to-month,No,19.9,25.0,🟢 Low risk
7291-CDTMJ,1,Month-to-month,No,19.65,25.0,🟢 Low risk
7919-ZODZZ,10,One year,DSL,65.9,25.0,🟢 Low risk
0701-TJSEF,9,Month-to-month,DSL,68.25,25.0,🟢 Low risk
1020-JPQOW,56,Month-to-month,Fiber optic,90.55,24.9,🟢 Low risk
9972-VAFJJ,53,One year,Fiber optic,94.0,24.9,🟢 Low risk
8082-GHXOP,13,Month-to-month,DSL,44.0,24.9,🟢 Low risk
7246-ZGQDF,1,Month-to-month,DSL,54.5,24.8,🟢 Low risk
6917-IAYHD,1,Month-to-month,DSL,33.6,24.8,🟢 Low risk
9537-VHDTA,1,Month-to-month,DSL,51.2,24.8,🟢 Low risk
5206-HPJKM,17,Month-to-month,DSL,55.5,24.8,🟢 Low risk
7909-FIOIY,19,Month-to-month,DSL,24.85,24.7,🟢 Low risk
1453-RZFON,1,Month-to-month,DSL,49.9,24.7,🟢 Low risk
8679-LZBMD,44,One year,Fiber optic,90.65,24.7,🟢 Low risk
6952-OMNWB,68,Month-to-month,Fiber optic,80.35,24.7,🟢 Low risk
3736-BLEPA,28,One year,Fiber optic,91.25,24.7,🟢 Low risk
2832-SCUCO,2,Month-to-month,No,19.9,24.7,🟢 Low risk
2436-QBZFP,22,Month-to-month,DSL,39.2,24.6,🟢 Low risk
3723-BFBGR,24,Month-to-month,DSL,54.8,24.6,🟢 Low risk
5628-RKIFK,49,Month-to-month,Fiber optic,101.55,24.6,🟢 Low risk
4338-EYCER,21,Month-to-month,DSL,54.6,24.5,🟢 Low risk
7611-YKYTC,22,Month-to-month,Fiber optic,75.0,24.5,🟢 Low risk
8421-WZOOW,57,Month-to-month,Fiber optic,95.3,24.5,🟢 Low risk
3946-JEWRQ,47,One year,Fiber optic,95.2,24.5,🟢 Low risk
8189-HBVRW,53,Month-to-month,Fiber optic,90.8,24.5,🟢 Low risk
9419-IPPBE,51,One year,Fiber optic,90.15,24.5,🟢 Low risk
3541-ZNUHK,55,Month-to-month,Fiber optic,85.1,24.5,🟢 Low risk
1935-IMVBB,56,Month-to-month,Fiber optic,89.7,24.4,🟢 Low risk
3717-LNXKW,38,Month-to-month,Fiber optic,91.7,24.4,🟢 Low risk
7526-IVLYU,3,Month-to-month,No,19.65,24.4,🟢 Low risk
6994-ORCWG,14,One year,DSL,54.25,24.4,🟢 Low risk
7853-WNZSY,1,Month-to-month,No,19.75,24.4,🟢 Low risk
2858-EIMXH,53,One year,Fiber optic,95.85,24.4,🟢 Low risk
2393-DIVAI,3,Month-to-month,No,20.0,24.4,🟢 Low risk
6067-NGCEU,65,Month-to-month,Fiber optic,111.05,24.3,🟢 Low risk
3007-FDPEA,2,Month-to-month,No,20.7,24.3,🟢 Low risk
9039-ZVJDC,3,Month-to-month,No,19.1,24.3,🟢 Low risk
6549-NNDYT,13,Month-to-month,DSL,30.85,24.3,🟢 Low risk
9763-GRSKD,13,Month-to-month,DSL,49.95,24.3,🟢 Low risk
2931-SVLTV,40,Month-to-month,Fiber optic,110.1,24.2,🟢 Low risk
0237-YFUTL,50,Month-to-month,Fiber optic,109.65,24.2,🟢 Low risk
0365-TRTPY,37,Month-to-month,Fiber optic,91.2,24.2,🟢 Low risk
8652-YHIYU,16,One year,Fiber optic,79.5,24.2,🟢 Low risk
4908-XAXAY,49,One year,Fiber optic,89.85,24.2,🟢 Low risk
7821-DPRQE,68,Month-to-month,Fiber optic,107.7,24.2,🟢 Low risk
0369-ZGOVK,28,One year,Fiber optic,70.4,24.2,🟢 Low risk
4282-ACRXS,38,Month-to-month,DSL,24.85,24.2,🟢 Low risk
4685-ERGHK,57,One year,Fiber optic,86.9,24.1,🟢 Low risk
9825-YCXWZ,41,One year,Fiber optic,101.1,24.1,🟢 Low risk
4923-ADWXJ,25,Month-to-month,DSL,65.8,24.1,🟢 Low risk
0621-HJWXJ,63,Month-to-month,Fiber optic,81.55,24.1,🟢 Low risk
3090-LETTY,2,Month-to-month,DSL,60.95,24.1,🟢 Low risk
3640-JQGJG,13,Month-to-month,DSL,44.8,24.1,🟢 Low risk
2379-GYFLQ,46,One year,Fiber optic,94.9,24.1,🟢 Low risk
2896-TBNBE,40,One year,Fiber optic,80.8,24.0,🟢 Low risk
7426-WEIJX,60,Month-to-month,Fiber optic,80.95,24.0,🟢 Low risk
8961-QDZZJ,57,One year,Fiber optic,95.0,24.0,🟢 Low risk
1552-AAGRX,30,Month-to-month,Fiber optic,106.4,24.0,🟢 Low risk
6353-BRMMA,54,Month-to-month,Fiber optic,104.1,24.0,🟢 Low risk
4937-QPZPO,61,One year,Fiber optic,99.9,24.0,🟢 Low risk
5898-IGSLP,31,Month-to-month,Fiber optic,89.3,24.0,🟢 Low risk
5630-AHZIL,3,Month-to-month,DSL,64.5,24.0,🟢 Low risk
3570-YUEKJ,42,Month-to-month,DSL,49.55,24.0,🟢 Low risk
2623-DRYAM,70,One year,Fiber optic,101.75,24.0,🟢 Low risk
4415-WNGVR,12,One year,DSL,79.2,24.0,🟢 Low risk
8930-XOTDP,18,Month-to-month,DSL,55.95,24.0,🟢 Low risk
7203-OYKCT,72,One year,Fiber optic,104.95,24.0,🟢 Low risk
8294-UIMBA,30,One year,Fiber optic,94.4,23.9,🟢 Low risk
8963-JLGJT,3,Month-to-month,DSL,55.9,23.9,🟢 Low risk
8329-GWVPJ,50,Month-to-month,Fiber optic,69.75,23.9,🟢 Low risk
3744-ZBHON,3,Month-to-month,No,20.2,23.9,🟢 Low risk
6475-VHUIZ,23,Month-to-month,DSL,54.25,23.8,🟢 Low risk
4693-VWVBO,3,Month-to-month,No,19.55,23.8,🟢 Low risk
6199-IWKGC,46,One year,Fiber optic,100.25,23.8,🟢 Low risk
3920-HIHMQ,26,Month-to-month,DSL,49.5,23.7,🟢 Low risk
9943-VSZUV,67,Month-to-month,Fiber optic,75.7,23.7,🟢 Low risk
6549-YMFAW,9,Month-to-month,No,21.25,23.7,🟢 Low risk
6689-VRRTK,44,One year,Fiber optic,109.8,23.7,🟢 Low risk
6300-BWMJX,59,Month-to-month,Fiber optic,93.35,23.7,🟢 Low risk
6469-QJKZW,4,Month-to-month,No,20.15,23.7,🟢 Low risk
3982-DQLUS,65,Month-to-month,Fiber optic,85.75,23.7,🟢 Low risk
7636-XUHWW,2,Month-to-month,No,19.9,23.6,🟢 Low risk
5136-GFPMB,54,Month-to-month,Fiber optic,89.4,23.6,🟢 Low risk
1976-AZZPJ,7,Month-to-month,DSL,34.2,23.6,🟢 Low risk
9500-LTVBP,35,Month-to-month,Fiber optic,80.05,23.6,🟢 Low risk
9795-VOWON,7,One year,DSL,24.35,23.6,🟢 Low risk
3638-DIMPH,13,One year,DSL,43.8,23.5,🟢 Low risk
0690-SRQID,4,Month-to-month,No,19.65,23.5,🟢 Low risk
5144-PQCDZ,4,Month-to-month,No,19.95,23.5,🟢 Low risk
5447-WZAFP,53,One year,Fiber optic,100.3,23.4,🟢 Low risk
4869-EPIUS,56,One year,Fiber optic,80.9,23.4,🟢 Low risk
1335-HQMKX,72,One year,Fiber optic,101.35,23.3,🟢 Low risk
4544-RXFMG,8,One year,DSL,43.45,23.3,🟢 Low risk
9058-HRZSV,65,Month-to-month,Fiber optic,94.4,23.3,🟢 Low risk
7188-CBBBA,65,One year,Fiber optic,95.5,23.2,🟢 Low risk
5206-XZZQI,53,Month-to-month,Fiber optic,80.6,23.2,🟢 Low risk
0326-VDYXE,70,One year,Fiber optic,97.65,23.2,🟢 Low risk
6022-KOUQO,2,Month-to-month,DSL,29.05,23.2,🟢 Low risk
7856-GANIL,45,One year,Fiber optic,98.7,23.2,🟢 Low risk
2458-EOMRE,11,Month-to-month,DSL,64.05,23.2,🟢 Low risk
0516-OOHAR,28,One year,Fiber optic,100.35,23.1,🟢 Low risk
0595-ITUDF,64,Month-to-month,Fiber optic,91.8,23.1,🟢 Low risk
9069-LGEUL,23,Month-to-month,DSL,59.95,23.1,🟢 Low risk
4486-EFAEB,13,Month-to-month,No,20.4,23.1,🟢 Low risk
9350-VLHMB,67,Month-to-month,Fiber optic,89.55,23.1,🟢 Low risk
0512-FLFDW,60,One year,Fiber optic,100.5,23.1,🟢 Low risk
9862-KJTYK,19,Month-to-month,DSL,25.35,23.1,🟢 Low risk
5076-YVXCM,51,Month-to-month,Fiber optic,83.4,23.1,🟢 Low risk
0058-EVZWM,55,Month-to-month,Fiber optic,89.8,23.0,🟢 Low risk
0691-NIKRI,40,One year,Fiber optic,105.95,23.0,🟢 Low risk
5370-IIVVL,37,One year,Fiber optic,104.5,23.0,🟢 Low risk
2732-ISEZX,5,Month-to-month,No,20.5,22.9,🟢 Low risk
0463-WZZKO,3,Month-to-month,No,20.75,22.9,🟢 Low risk
2599-CZABP,14,One year,DSL,44.6,22.9,🟢 Low risk
3572-UOLYZ,46,Month-to-month,Fiber optic,84.8,22.9,🟢 Low risk
9342-VNIMQ,33,Month-to-month,DSL,54.65,22.9,🟢 Low risk
4832-VRBMR,65,One year,Fiber optic,103.15,22.9,🟢 Low risk
8735-DCXNF,10,Month-to-month,DSL,54.95,22.9,🟢 Low risk
1170-SASML,69,Month-to-month,Fiber optic,85.4,22.8,🟢 Low risk
5846-QFDFI,33,Month-to-month,Fiber optic,88.6,22.8,🟢 Low risk
8023-QHAIO,56,Month-to-month,Fiber optic,76.85,22.8,🟢 Low risk
1840-BIUOG,20,One year,DSL,68.7,22.8,🟢 Low risk
3069-SSVSN,1,One year,DSL,25.85,22.8,🟢 Low risk
0187-WZNAB,27,Month-to-month,Fiber optic,74.4,22.8,🟢 Low risk
9040-KZVWO,26,One year,Fiber optic,75.5,22.7,🟢 Low risk
3410-MHHUM,44,One year,Fiber optic,94.4,22.7,🟢 Low risk
2480-EJWYP,58,One year,Fiber optic,97.8,22.7,🟢 Low risk
0303-WMMRN,5,Month-to-month,No,19.25,22.7,🟢 Low risk
3154-CFSZG,47,Month-to-month,Fiber optic,90.05,22.7,🟢 Low risk
6627-CFOSN,59,Month-to-month,Fiber optic,99.45,22.6,🟢 Low risk
0471-ARVMX,62,One year,Fiber optic,104.85,22.6,🟢 Low risk
5639-NTUPK,13,Month-to-month,DSL,52.1,22.6,🟢 Low risk
1697-NVVGY,19,Month-to-month,DSL,66.4,22.6,🟢 Low risk
6773-LQTVT,29,Month-to-month,DSL,35.65,22.6,🟢 Low risk
4138-NAXED,51,Month-to-month,Fiber optic,81.0,22.6,🟢 Low risk
0274-JKUJR,7,Month-to-month,DSL,58.85,22.6,🟢 Low risk
2000-MPKCA,58,One year,Fiber optic,107.75,22.6,🟢 Low risk
7128-GGCNO,46,Month-to-month,Fiber optic,72.8,22.6,🟢 Low risk
1410-RSCMR,7,Month-to-month,DSL,71.35,22.6,🟢 Low risk
2937-FTHUR,18,Month-to-month,DSL,64.8,22.5,🟢 Low risk
5174-ITUMV,67,One year,Fiber optic,105.4,22.5,🟢 Low risk
6131-FOYAS,35,Month-to-month,DSL,59.6,22.5,🟢 Low risk
7129-AZJDE,34,One year,Fiber optic,78.95,22.5,🟢 Low risk
